id_proposicao_leggo,num_tweets,interactions,created_at,username,interesse,sigla_camara,sigla_senado
8f7e86d3feb94a434b529c72db29d8ea,1,3639,2021-07-14,cirogomes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,138,2021-07-14,danielcoelho23,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,538,2021-07-14,davidmirandario,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1883,2021-07-14,deputadofederal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,725,2021-07-14,erikakokay,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,4146,2021-07-14,felipeneto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,2059,2021-07-14,fernandapsol,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,21,4336,2021-07-14,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,177,2021-07-14,guimaraes13pt,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,959,2021-07-14,ivanvalente,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,738,2021-07-14,jandira_feghali,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,26,2021-07-14,joseleonidas,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,15135,2021-07-14,leandraleal,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,1580,2021-07-14,manueladavila,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,91,2021-07-14,mariliaarraes,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,5,3829,2021-07-14,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,797,2021-07-14,miriamleitao,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,12,2379,2021-07-14,mst_oficial,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,6,123,2021-07-14,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,45,2021-07-14,profisrael,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,72,2021-07-14,rodrigoagost,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,3494,2021-07-14,samiabomfim,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,13,2021-07-14,tadeualencarpe,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1298,2021-07-14,taliriapetrone,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,281,2021-07-14,ticostacruz,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,539,2021-07-14,tuliogadelha,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,231,2021-07-14,xicosa,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,3,1344,2021-07-15,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,1036,2021-07-15,midianinja,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,2,19,2021-07-15,niltotatto,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,201,2021-07-16,greenpeacebr,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,222,2021-07-17,luizaerundina,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,52,2021-07-19,brasildefato,socioambiental,PL 2633/2020,NA
8f7e86d3feb94a434b529c72db29d8ea,1,34,2021-07-30,greenpeacebr,socioambiental,PL 2633/2020,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,3,2020-04-07,depaguinaldo11,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,5,2020-04-07,eduardobismarck,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,2,6,2020-04-07,gilcutrim,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,3522,2020-04-07,kimpkat,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,10,2020-04-07,lucianoducci,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,0,2020-04-08,ottoalencarfilh,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,84,2020-04-08,tiagomitraud,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,1,2020-07-02,psl_nacional,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,9,2020-07-02,tvsenado,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,1,4,2020-07-06,tvsenado,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,3,3,2020-07-07,tvsenado,socioambiental,PL 848/2015,NA
8f92c2aaa4ff279f93f0a719a22f20b6,2,20,2020-07-09,alice_portugal,socioambiental,PL 848/2015,NA
904bbffdfd865d6687974bfc488cc6be,1,7,2020-12-16,dep_alinegurgel,socioambiental,PL 5518/2020,NA
904bbffdfd865d6687974bfc488cc6be,1,37,2021-02-04,camaradeputados,socioambiental,PL 5518/2020,NA
904bbffdfd865d6687974bfc488cc6be,1,59,2021-02-10,taliriapetrone,socioambiental,PL 5518/2020,NA
904bbffdfd865d6687974bfc488cc6be,1,1,2021-02-22,arnaldojardim,socioambiental,PL 5518/2020,NA
9365bf8da2953679ce72de33d4648f66,1,1,2021-04-26,tvsenado,socioambiental,NA,PL 415/2020
93eaced4ff4d64d99ea77fc595009965,1,16,2019-06-26,jnascim,socioambiental,PL 2788/2019,PL 2788/2019
93eaced4ff4d64d99ea77fc595009965,1,4,2019-06-28,rigoni_felipe,socioambiental,PL 2788/2019,PL 2788/2019
94814cf513a4deefd6104efa4cbd2596,1,5,2020-06-19,psl_nacional,socioambiental,PL 3331/2019,NA
9511c12aa1c6f2247268a1f9f25c4359,1,0,2019-03-20,niltotatto,socioambiental,PDL 43/2019,NA
9511c12aa1c6f2247268a1f9f25c4359,1,2290,2019-05-30,fernandoholiday,socioambiental,PDL 43/2019,NA
9511c12aa1c6f2247268a1f9f25c4359,1,167,2020-01-09,fernandoholiday,socioambiental,PDL 43/2019,NA
9511c12aa1c6f2247268a1f9f25c4359,1,1367,2020-01-10,arthurmoledoval,socioambiental,PDL 43/2019,NA
95a3ca957f9109c578c17f6a23a471e1,1,1387,2020-09-30,alessandromolon,socioambiental,PDL 414/2020,NA
95a3ca957f9109c578c17f6a23a471e1,1,1198,2020-10-21,alessandromolon,socioambiental,PDL 414/2020,NA
963a6871c9f37f04d1ca81482fd60c72,1,68,2019-09-05,maragabrilli,socioambiental,PL 1225/2020,NA
96687da86f07d9b40906afdfb0dc556b,1,1,2020-05-29,cbaraodeitarare,socioambiental,PL 2320/2020,NA
96687da86f07d9b40906afdfb0dc556b,1,1272,2020-12-20,brunoenglerdm,socioambiental,PL 2320/2020,NA
971b7a28229f7019c1e8feeb0a218dff,2,10,2020-08-18,walteralvesrn,socioambiental,PL 4055/2020,NA
978bde03130701161cdd125f2e2d57d4,1,114,2019-08-28,romarioonze,socioambiental,NA,PL 1853/2020
987a861480018de8ea019124ca4cf7d1,1,83,2021-04-22,marceloramosam,socioambiental,PL 528/2021,NA
987a861480018de8ea019124ca4cf7d1,1,13,2021-06-16,marceloramosam,socioambiental,PL 528/2021,NA
987a861480018de8ea019124ca4cf7d1,1,10,2021-06-24,camaradeputados,socioambiental,PL 528/2021,NA
988d78122ed33a61c576d0e6865600ff,1,15,2021-06-15,alice_portugal,socioambiental,PL 4219/2019,NA
993ef0e756b19e1a5f2364c9703b5a9f,1,2,2019-10-29,niltotatto,socioambiental,PL 5702/2019,NA
996ef9fb859179fa301996db46bb4e94,1,19,2021-04-06,camaradeputados,socioambiental,PL 2942/2019,NA
99c00942c44387bc143eee10b956ed1c,1,302,2020-06-30,camila_abdo,socioambiental,PL 4828/2020,NA
9b1c032f1fa1be01be649c5c598b327d,1,3,2019-09-03,freianastaciopt,socioambiental,PL 6670/2016,NA
9bf8748d316c4477868db3932db87f60,1,4,2020-04-29,denisbezerra,socioambiental,NA,PL 1553/2019
9bf8748d316c4477868db3932db87f60,1,57,2021-03-02,eusoulivres,socioambiental,NA,PL 1553/2019
9c9dcf8210afeb68df3c972520f58eeb,1,14,2019-06-05,fiscaldoibama,socioambiental,PL 2787/2019,PL 2787/2019
9c9dcf8210afeb68df3c972520f58eeb,1,301,2019-06-25,fernandapsol,socioambiental,PL 2787/2019,PL 2787/2019
9c9dcf8210afeb68df3c972520f58eeb,1,42,2019-06-25,jnascim,socioambiental,PL 2787/2019,PL 2787/2019
9c9dcf8210afeb68df3c972520f58eeb,1,168,2019-06-26,elpais_brasil,socioambiental,PL 2787/2019,PL 2787/2019
9c9dcf8210afeb68df3c972520f58eeb,1,13,2021-02-05,aureacarolinax,socioambiental,PL 2787/2019,PL 2787/2019
9e36ad0202c89996fc0f1ee1bdb905f9,1,2,2019-12-07,camilopsb,socioambiental,PL 5607/2019,NA
a09b639691bf7971bcfbf2a1d0a92fe3,3,46,2019-08-22,senadorarose,socioambiental,NA,PL 2707/2019
a09b639691bf7971bcfbf2a1d0a92fe3,1,70,2019-08-23,senadorarose,socioambiental,NA,PL 2707/2019
a14c5550cecd5108dd35293fca18aa0b,1,425,2020-02-05,senstyvenson,socioambiental,PL 313/2020,NA
a14c5550cecd5108dd35293fca18aa0b,1,37,2020-12-17,renatoroseno,socioambiental,PL 313/2020,NA
a36bd0e4e0b031b5ffcb9bb6e2e7ba57,1,32,2019-04-03,rogeriocorreia_,socioambiental,PL 1970/2019,NA
a390de55e690779cf6eed181b262c302,3,49,2020-03-25,ggreenwald,socioambiental,PL 47/2019,NA
a3cf14aa1d60fe2d9329f55c1e377b53,1,3817,2020-02-18,carlazambelli38,socioambiental,PL 342/2020,NA
a3d8bfd5d200e41f93592a3d82765130,1,5,2020-01-21,christinoaureo,socioambiental,PL 4778/2019,NA
a3d8bfd5d200e41f93592a3d82765130,1,4,2020-01-25,christinoaureo,socioambiental,PL 4778/2019,NA
a3d8bfd5d200e41f93592a3d82765130,1,3,2020-02-01,christinoaureo,socioambiental,PL 4778/2019,NA
a3d8bfd5d200e41f93592a3d82765130,1,1,2020-02-04,christinoaureo,socioambiental,PL 4778/2019,NA
a3d8bfd5d200e41f93592a3d82765130,1,4,2020-02-23,christinoaureo,socioambiental,PL 4778/2019,NA
a3d8bfd5d200e41f93592a3d82765130,1,1,2020-07-07,christinoaureo,socioambiental,PL 4778/2019,NA
a3d8bfd5d200e41f93592a3d82765130,1,4,2020-09-07,christinoaureo,socioambiental,PL 4778/2019,NA
a3d8bfd5d200e41f93592a3d82765130,1,18,2021-06-23,camaradeputados,socioambiental,PL 4778/2019,NA
a534d78618d3fa7d51ebb1fed82e7395,1,3464,2019-09-16,deltanmd,socioambiental,NA,PL 5079/2019
aa21cbb14af4f093f0160f139d1e42a7,1,23,2020-07-06,niltotatto,socioambiental,PL 1487/2019,NA
aa21cbb14af4f093f0160f139d1e42a7,1,6,2021-05-11,niltotatto,socioambiental,PL 1487/2019,NA
aa21cbb14af4f093f0160f139d1e42a7,1,21,2021-07-12,niltotatto,socioambiental,PL 1487/2019,NA
aac8cbadb7d6109935376ead1503e24d,1,5713,2020-03-18,carlosjordy,socioambiental,PL 649/2019,NA
aac8cbadb7d6109935376ead1503e24d,1,77,2020-05-04,depsanderson,socioambiental,PL 649/2019,NA
abd12935c2bfaa6ded47f2a7c5fe75eb,1,451,2019-04-22,lasiermartins,socioambiental,NA,PL 1918/2019
abd12935c2bfaa6ded47f2a7c5fe75eb,1,718,2019-05-20,lasiermartins,socioambiental,NA,PL 1918/2019
abd12935c2bfaa6ded47f2a7c5fe75eb,1,151,2019-06-05,lasiermartins,socioambiental,NA,PL 1918/2019
abe50ff42ad4b07ffb6e02cd04fab4d0,1,9,2020-09-15,gervasiomaia,socioambiental,PL 4542/2020,NA
ac0895d39170e55f4291d527a06f71fc,1,407,2020-07-28,alessandromolon,socioambiental,PL 3961/2020,NA
ac0895d39170e55f4291d527a06f71fc,1,285,2020-08-23,alessandromolon,socioambiental,PL 3961/2020,NA
ac0895d39170e55f4291d527a06f71fc,1,431,2021-04-22,alessandromolon,socioambiental,PL 3961/2020,NA
ac0895d39170e55f4291d527a06f71fc,1,2,2021-04-22,psbnacional40,socioambiental,PL 3961/2020,NA
ac53697f4326dbc437b7e5047c3f666b,1,114,2019-06-25,guimaraes13pt,socioambiental,PDL 417/2020,NA
ad9a166563c2b6a16683d400807968cd,1,1,2021-04-06,izalcilucas,socioambiental,NA,PL 639/2019
ad9a166563c2b6a16683d400807968cd,3,21,2021-04-06,tvsenado,socioambiental,NA,PL 639/2019
aedcc562e73ec3b768d52bdcaebe11d4,1,7,2020-02-06,jotainfo,socioambiental,PL 5442/2019,NA
b13f04a8f0ab04cb00b386a7ff0dddea,1,5,2019-07-04,depzeneto,socioambiental,NA,PL 1037/2020
b13f04a8f0ab04cb00b386a7ff0dddea,1,0,2019-12-04,eduardobismarck,socioambiental,NA,PL 1037/2020
b2b34134402030627462206e0ecbabbf,1,15,2019-01-17,douglasgarcia,socioambiental,PL 31/2007,NA
b3cc099b705e543f4e034b678c646ebd,1,10,2020-08-05,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,11,2020-08-27,perpetua_acre,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,34,2020-09-08,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,10,2020-09-09,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,8,2020-09-12,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,7,2020-09-14,tvsenado,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,13,2020-09-15,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,3,48,2020-09-16,daniel_pcdob,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,7,235,2020-09-16,guimaraes13pt,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,3,58,2020-09-16,lidicedamata,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,290,2020-09-16,manueladavila,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,2,28,2020-09-16,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,19,2020-09-19,vanessa_grazz,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,3,2020-11-24,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,6,2020-11-26,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,13,2021-03-11,pcdob_oficial,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,4,2021-04-16,tvsenado,socioambiental,PL 3932/2019,NA
b3cc099b705e543f4e034b678c646ebd,1,353,2021-04-17,samiabomfim,socioambiental,PL 3932/2019,NA
b4e00c2acb1cc853830656037e5deb7d,1,47,2020-10-29,leiladovolei,socioambiental,NA,PL 4808/2020
b5538ce6f5ee64cbc724580efe60b347,1,0,2020-02-17,tvsenado,socioambiental,NA,PL 4816/2019
b5e4311d58efc78450865cadf4c4a3b5,1,9,2020-08-10,zesilva_,socioambiental,PL 7578/2017,NA
b5e4311d58efc78450865cadf4c4a3b5,1,16,2020-09-05,zesilva_,socioambiental,PL 7578/2017,NA
b5e4311d58efc78450865cadf4c4a3b5,1,10,2021-04-22,zesilva_,socioambiental,PL 7578/2017,NA
b690ce8c705e99fcf23d1acd88b05127,1,9,2019-05-15,felipecarreras,socioambiental,PL 2851/2020,NA
b705a261cd591e128d22b3cd678aba66,1,122,2019-06-12,mariadorosario,socioambiental,PL 251/2020,NA
b7139f15844c740a385ca58de3cb18de,1,6,2019-04-18,jeffs_araujo35,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,17,2021-06-01,cartamaior,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,2,508,2021-06-01,davidmirandario,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,137,2021-06-01,elizianegama,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,50,2021-06-01,enioverri,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,155,2021-06-01,greenpeacebr,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,6,1382,2021-06-01,marinasilva,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,7,769,2021-06-01,midianinja,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,5,136,2021-06-01,niltotatto,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,79,2021-06-01,rodrigoagost,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,254,2021-06-01,tabataamaralsp,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,2,226,2021-06-01,taliriapetrone,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,2,197,2021-06-02,fernandapsol,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,124,2021-06-05,alessandromolon,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,578,2021-06-08,alessandromolon,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,4,131,2021-06-08,aureacarolinax,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,80,2021-06-08,greenpeacebr,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,6,2119,2021-06-08,midianinja,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,34,2021-06-08,rodrigoagost,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,2,266,2021-06-08,tabataamaralsp,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,279,2021-06-08,taliriapetrone,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,2110,2021-06-09,alessandromolon,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,4,36,2021-06-09,camaradeputados,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,219,2021-06-09,davidmirandario,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,263,2021-06-09,fernandapsol,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,13,2021-06-09,niltotatto,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,2,597,2021-06-09,taliriapetrone,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,10,2021-06-10,camaradeputados,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,8,102,2021-06-10,niltotatto,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,1,38,2021-06-11,midianinja,socioambiental,PL 984/2019,NA
b7139f15844c740a385ca58de3cb18de,2,28,2021-06-11,niltotatto,socioambiental,PL 984/2019,NA
b8b7b29c9cec9e90d28283d2e14e674d,1,12,2019-05-14,redebrasilatual,socioambiental,NA,PL 2362/2019
ba86ca0ec1b9cac47e8fc1a402f98123,2,146,2019-02-09,jnascim,socioambiental,PL 570/2019,NA
bb4a89b4644ef96655e2319142ea8cc2,1,5,2019-05-27,celiostudart,socioambiental,PL 3108/2019,NA
bbecce8638cc609716b1a8f3057cd858,1,44,2020-04-04,dimacgarcia,socioambiental,PEC 215/2000,NA
bbecce8638cc609716b1a8f3057cd858,1,1,2020-04-19,dep_zecarlospt,socioambiental,PEC 215/2000,NA
bbecce8638cc609716b1a8f3057cd858,1,32,2021-04-19,alencarbraga13,socioambiental,PEC 215/2000,NA
bbecce8638cc609716b1a8f3057cd858,1,225,2021-04-19,randolfeap,socioambiental,PEC 215/2000,NA
bbecce8638cc609716b1a8f3057cd858,1,95,2021-06-08,joeniawapichana,socioambiental,PEC 215/2000,NA
bbecce8638cc609716b1a8f3057cd858,1,171,2021-06-08,midianinja,socioambiental,PEC 215/2000,NA
bbecce8638cc609716b1a8f3057cd858,1,324,2021-06-23,paolacarosella,socioambiental,PEC 215/2000,NA
c0826fb96df3117e7e494d6ea71f2f7b,1,36,2020-09-30,senadorchico,socioambiental,NA,PL 4765/2020
c159d8cdad0febdc9cb6b2821831803d,1,4,2021-03-30,christinoaureo,socioambiental,PL 2429/2020,NA
c24b8b200550424de77ad6c4ee695544,1,1134,2020-10-07,alessandromolon,socioambiental,PDL 443/2020,NA
c24b8b200550424de77ad6c4ee695544,1,258,2020-10-09,alessandromolon,socioambiental,PDL 443/2020,NA
c2c14659e54e1600011367e4d8fe7949,1,4,2020-04-08,tvcamara,socioambiental,PL 1000/2020,NA
c318006999bb4146a862425b6cfa8313,1,1,2019-09-11,depmarrecafilho,socioambiental,PL 1685/2020,NA
c3ae21f63bee99ec3e2b02cb03e1a9f2,1,52,2020-10-26,ptnacamara,socioambiental,PL 5014/2020,NA
c3ae21f63bee99ec3e2b02cb03e1a9f2,1,1,2020-11-12,niltotatto,socioambiental,PL 5014/2020,NA
c3ae21f63bee99ec3e2b02cb03e1a9f2,1,26,2020-11-24,camaradeputados,socioambiental,PL 5014/2020,NA
c3ae21f63bee99ec3e2b02cb03e1a9f2,1,16,2020-12-09,niltotatto,socioambiental,PL 5014/2020,NA
c3ffb2d938e9cf73197d8731aa6c3255,1,56,2019-02-14,leiladovolei,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,2,96,2019-02-27,anastasia,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,16,130,2019-02-27,contaratosenado,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,159,2019-02-27,lasiermartins,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,219,2019-02-27,randolfeap,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,56,2019-02-27,rpsenador,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,33,2019-02-27,senadorheinze,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,9,2019-02-28,confuciomoura,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,131,2019-02-28,senadofederal,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,1442,2019-03-07,lasiermartins,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,55,2019-04-25,leiladovolei,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,91,2019-07-02,randolfeap,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,0,2020-05-19,dep_alinegurgel,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,8,2020-05-19,dep_padrejoao,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,98,2020-05-19,fernandapsol,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,41,2020-05-19,jfmargarida,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,3,2020-05-19,pauloabiackel,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,43,2020-05-19,pauloganime,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,9,2020-05-19,reginaldolopes,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,2,79,2020-05-19,rogeriocorreia_,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,6,2020-05-20,depjuliodelgado,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,34,2020-05-20,rogeriocorreia_,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,69,2020-05-20,senadofederal,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,415,2020-05-20,taliriapetrone,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,3,2020-05-24,tvcamara,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,3,2020-06-05,oficialigortimo,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,6,2020-09-02,eduardobraga_am,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,53,2020-09-02,rogeriocorreia_,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,19,2020-09-02,senadofederal,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,5,2020-09-02,senadorarose,socioambiental,PL 550/2019,PL 550/2019
c3ffb2d938e9cf73197d8731aa6c3255,1,9,2020-09-02,tvsenado,socioambiental,PL 550/2019,PL 550/2019
c425878fd4746e30b25cd212f97ecd23,1,242,2019-09-04,rodrigomaia,socioambiental,PL 312/2019,NA
c425878fd4746e30b25cd212f97ecd23,1,418,2019-09-05,ivanvalente,socioambiental,PL 312/2019,NA
c425878fd4746e30b25cd212f97ecd23,1,2,2019-12-07,camilopsb,socioambiental,PL 312/2019,NA
c425878fd4746e30b25cd212f97ecd23,1,269,2020-11-24,esuplicy,socioambiental,PL 312/2019,NA
c4f7298afbdba0577b1ca549376e74f8,1,51,2019-10-25,guimaraes13pt,socioambiental,PL 5689/2019,NA
c609ab7799bffb9e2bdf140417e9df22,1,205,2020-04-17,sen_alessandro,socioambiental,PL 1358/2019,NA
c609ab7799bffb9e2bdf140417e9df22,1,8801,2020-05-30,clauwild1,socioambiental,PL 1358/2019,NA
c7b2492911f1799f04aa0753c08ed567,1,8,2019-04-03,niltotatto,socioambiental,MPV 867/2018,MPV 867/2018
c7b2492911f1799f04aa0753c08ed567,1,5,2019-04-24,gilcutrim,socioambiental,MPV 867/2018,MPV 867/2018
c7b2492911f1799f04aa0753c08ed567,3,1396,2019-04-29,erikakokay,socioambiental,MPV 867/2018,MPV 867/2018
c7b2492911f1799f04aa0753c08ed567,1,33,2019-04-29,senadofederal,socioambiental,MPV 867/2018,MPV 867/2018
