Relacionada com Meio Ambiente ou Clima?,Pos/Neg/Neutro para o ambientalismo,proposicao,sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
Não,,PRS 89/2019,PRS,89,2019,Cria a Frente Parlamentar de Apoio à Corte Penal Latino-americana e do Caribe Contra o Crime Organizado (COPLA).,138950,senado,Nao especificado,Marcos do Val PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/138950
Não,,PDL 89/2020,PDL,89,2020,"Dispõe sobre o reconhecimento de calamidade pública para fins do disposto no art. 65 da Lei Complementar nº 101, de 4 de maio de 2000.",141112,senado,Nao especificado,José Serra PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141112
Não,,PDL 90/2019,PDL,90,2019,"Aprova o ato que renova a autorização outorgada à Associação de Radiodifusão Comunitária São Miguel – ACOSAMI para executar serviço de radiodifusão comunitária no Município de Tavares, Estado da Paraíba.",138438,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/138438
Não,,PRS 90/2019,PRS,90,2019,"Autoriza o Município de Contagem (MG) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 42.000.000,00 (quarenta e dois milhões de dólares dos Estados Unidos da América).",138956,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/138956
Não,,PDL 91/2019,PDL,91,2019,"Aprova o ato que outorga permissão ao Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina para executar serviço de radiodifusão sonora em frequência modulada no Município de Chapecó, Estado de Santa Catarina.",139188,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/139188
Não,,PRS 91/2019,PRS,91,2019,"Autoriza o Município de Belo Horizonte, situado no Estado de Minas
Gerais, a contratar operação de crédito externo, com garantia da
República Federativa do Brasil, junto ao Banco Interamericano de
Desenvolvimento (BID), no valor de até US$ 56.000.000,00 (cinquenta e
seis milhões de dólares dos Estados Unidos da América).",138957,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/138957
Não,,PDL 92/2019,PDL,92,2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária São Francisco para executar serviço de radiodifusão comunitária no Município de Alcântaras, Estado do Ceará.",140023,senado,Nao especificado,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/140023
Não,,PRS 92/2019,PRS,92,2019,"Autoriza o Município de Belo Horizonte (MG) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 82.500.000,00 (oitenta e dois milhões e quinhentos mil dólares dos Estados Unidos da América).",138958,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/138958
Não,,PRS 93/2019,PRS,93,2019,"Autoriza o Município de Criciúma (SC) a contratar operação de crédito
externo, com garantia da República Federativa do Brasil, com o Fundo
Financeiro para o Desenvolvimento da Bacia do Prata (FONPLATA), no
valor de até US$ 17.250.000,00 (dezessete milhões e duzentos e
cinquenta mil dólares dos Estados Unidos da América).",138960,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/138960
Não,,PRS 94/2019,PRS,94,2019,"Institui o Prêmio Senado Federal de Segurança Pública, destinado a agraciar pessoas que criem mecanismos de melhora da segurança pública ou atuem em ação de segurança pública de grande repercussão nacional.",138989,senado,Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/138989
Não,,PDL 94/2020,PDL,94,2020,"Susta parcialmente os efeitos do Decreto nº 10.245, de 18 de fevereiro de 2020, que “Dispõe sobre o Conselho do Programa de Parcerias de Investimentos”.",141157,senado,Nao especificado,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141157
Não,,PRS 95/2019,PRS,95,2019,"Institui, no âmbito do Senado Federal, a Frente Parlamentar de apoio ao Mercado de Varejo e E-commerce",139039,senado,Nao especificado,Kátia Abreu PDT / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/139039
Não,,PRS 96/2019,PRS,96,2019,"Autoriza o Estado de São Paulo a contratar
operação de crédito externo, com garantia da
República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 296.000.000,00 (duzentos e noventa e seis milhões de dólares dos Estados Unidos da América).",139107,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139107
Não,,PRS 97/2019,PRS,97,2019,"Autoriza o Estado de São Paulo a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto ao Banco Interamericano de Desenvolvimento (BID), no valor de até US$ 87.120.000,00 (oitenta e sete
milhões e cento e vinte mil dólares dos Estados Unidos da América).",139108,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139108
Não,,PRS 98/2019,PRS,98,2019,"Autoriza o Município de Jacareí, situado no Estado de São Paulo, a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto à Corporação Andina de Fomento (CAF), no valor de até US$ 60.000.000,00 (sessenta milhões de dólares dos Estados Unidos da América).",139109,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139109
Não,,PDL 98/2020,PDL,98,2020,"Susta a Portaria nº 34, de 9 de março de 2020, que dispõe sobre as condições para fomento a cursos de pós-graduação stricto sensu pela Diretoria de Programas e Bolsas no País da CAPES.",141201,senado,Nao especificado,Humberto Costa PT / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141201
Não,,PRS 99/2019,PRS,99,2019,"Autoriza a concessão de garantia da República Federativa do Brasil à operação de crédito externo a ser contratada pela Companhia de Saneamento Básico do Estado de São Paulo – Sabesp junto ao
Banco Interamericano de Desenvolvimento (BID) no valor de até
US$ 300.000.000,00 (trezentos milhões de dólares dos Estados Unidos da América).",139110,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139110
Não,,PRS 101/2019,PRS,101,2019,"Autoriza o Município de Aparecida de Goiânia, situado no Estado de Goiás, a
contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto à Corporação Andina de Fomento (CAF), no valor de até US$ 35.000.000,00 (trinta e cinco milhões de dólares dos Estados Unidos da América).",139106,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139106
Não,,PRS 102/2019,PRS,102,2019,"Fixa o limite de R$ 22.500.000.000,00 (vinte e dois bilhões e quinhentos milhões de reais), a viger no exercício financeiro de 2019, para o montante total de garantias da União.",139270,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139270
Não,,PDL 102/2020,PDL,102,2020,"Susta a Portaria nº 1.122, de 19 de março de 2020, que define as prioridades, no âmbito do Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC), no que se refere a projetos de pesquisa, de desenvolvimento de tecnologias e inovações, para o período 2020 a 2023.",141217,senado,Nao especificado,Humberto Costa PT / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141217
Não,,PRS 103/2019,PRS,103,2019,Altera o Regimento Interno do Senado Federal para criar a Comissão de Defesa dos Direitos da Mulher.,139343,senado,Nao especificado,Plínio Valério PSDB / AM,https://www25.senado.leg.br/web/atividade/materias/-/materia/139343
Não,,PRS 104/2019,PRS,104,2019,"Altera o art. 332 da Resolução nº 93, de 27 de novembro de 1970 – Regimento Interno do Senado Federal, para permitir a subscrição de requerimento de desarquivamento de proposição por Líderes.",139356,senado,Nao especificado,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/139356
Não,,PRS 105/2019,PRS,105,2019,"Autoriza a concessão de garantia da República Federativa do Brasil à operação de crédito externo a ser contratada pelo Banco do Brasil S.A. junto ao Banco Interamericano de Desenvolvimento (BID) no valor de até US$ 600.000.000,00 (seiscentos milhões de dólares dos Estados Unidos da América).",139516,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139516
Não,,PRS 106/2019,PRS,106,2019,"Altera o art. 314 do Regimento Interno do Senado Federal, Resolução nº 93 de 1970.",139602,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/139602
Não,,PDL 106/2020,PDL,106,2020,"Susta parcialmente os efeitos do decreto nº 10.292, de 25 de março de 2020, que altera o Decreto nº 10.282, de 20 de março de 2020, que regulamenta a Lei nº 13.979, de 6 de fevereiro de 2020, para definir os serviços públicos e as atividades essenciais.",141221,senado,Nao especificado,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141221
Não,,PRS 107/2019,PRS,107,2019,"Autoriza a República Federativa do Brasil a contratar operação de crédito externo, no valor total de até US$ 195.000.000,00 (cento e noventa
e cinco milhões de dólares dos Estados Unidos da América), com o Banco Interamericano de Desenvolvimento (BID).",139610,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139610
Não,,PDL 107/2020,PDL,107,2020,"Susta os efeitos do Decreto do Presidente da República, de 19 de abril de 2007, sem número, que homologa a demarcação administrativa da Terra Indígena Apyterewa, localizada no Município de São Félix do Xingu, no Estado do Pará, estabelecendo os seus reais limites.",141227,senado,Nao especificado,Zequinha Marinho PSC / PA,https://www25.senado.leg.br/web/atividade/materias/-/materia/141227
Não,,PRS 108/2019,PRS,108,2019,"Autoriza o Município de Vila Velha (ES) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com o Fundo Financeiro para o Desenvolvimento da Bacia do Prata (FONPLATA), no valor de até US$ 27.600.000,00 (vinte e sete milhões e seiscentos mil dólares dos Estados Unidos da América).",139612,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/139612
Não,,PRS 109/2019,PRS,109,2019,"Altera o art. 383 da Resolução nº 93, de 27 de novembro de 1970 – Regimento Interno do Senado Federal, para vedar a abertura do painel eletrônico de votação antes de concluída a arguição do candidato.",139624,senado,Nao especificado,Rose de Freitas PODEMOS / ES e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/139624
Não,,PRS 110/2019,PRS,110,2019,"Altera o art. 99, III, do Regimento Interno do Senado Federal, Resolução nº 93 de 1970.",139692,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/139692
Não,,PRS 111/2019,PRS,111,2019,"Institui, no âmbito do Senado Federal, a Comenda Rei Pelé, destinada a homenagear esportistas brasileiros de destaque.",140070,senado,Nao especificado,Romário PODEMOS / RJ,https://www25.senado.leg.br/web/atividade/materias/-/materia/140070
Não,,PRS 112/2019,PRS,112,2019,"Altera a Resolução do Senado Federal nº 93, de 1970 – Regimento Interno do Senado Federal, com o objetivo de ampliar os comportamentos vedados aos senadores e as hipóteses de desacato ao Senado Federal.",140075,senado,Nao especificado,Rogério Carvalho PT / SE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/140075
Não,,PRS 113/2019,PRS,113,2019,"Altera o Regimento Interno do Senado Federal, para prever a possibilidade da instituição de comissão temporária para examinar o mérito de propostas de emenda à Constituição.",140078,senado,Nao especificado,Jaques Wagner PT / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/140078
Não,,PRS 114/2019,PRS,114,2019,"Autoriza o Estado do Ceará a contratar operação de crédito externo, com a garantia da República Federativa do Brasil, no valor de até US$ 139,880,000.00 (cento e trinta e nove milhões e oitocentos e oitenta mil dólares dos Estados Unidos da América), entre o Governo do Estado do Ceará e o Banco Internacional para Reconstrução e Desenvolvimento - BIRD, cujos recursos se destinam ao financiamento parcial do ""Projeto de Apoio à Melhoria da Segurança Hídrica e Fortalecimento da Inteligência na Gestão Pública do Estado do Ceará (IPF Ceará).",140165,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/140165
Não,,PRS 115/2019,PRS,115,2019,"Autoriza o Estado do Ceará a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto ao Banco Internacional
para Reconstrução e Desenvolvimento (BIRD), no valor de até US$ 100.000.000,00 (cem milhões de dólares dos Estados Unidos da América).",140166,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/140166
Não,,PRS 116/2019,PRS,116,2019,"Autoriza o Estado do Paraná a contratar operação de crédito externo, com garantia da República Federativa do Brasil, no valor de até US$ 118.370.000,00 (cento e dezoito milhões, trezentos e setenta mil dólares dos Estados Unidos da América).",140169,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/140169
Não,,PRS 117/2019,PRS,117,2019,"Institui o Prêmio Luís Gama do Senado Federal, a ser conferido anualmente a matérias jornalísticas que tratem da cultura negra.",140246,senado,Nao especificado,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/140246
Não,,PRS 118/2019,PRS,118,2019,"Autoriza o Município de Ponta Porã (MS) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com o Fundo Financeiro para o Desenvolvimento da Bacia do Prata (FONPLATA), no valor de até US$ 25.000.000,00 (vinte e cinco milhões de dólares dos Estados Unidos da América).",140251,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/140251
