id_votacao,orientacao,tipo_lideranca,partido_bloco,casa
2270902-28,0,B,Oposição,camara
2270902-28,0,P,MDB,camara
2270902-28,-1,P,PSL,camara
2270902-28,1,P,PSDB,camara
2270902-28,-1,P,Republican,camara
2270902-28,1,P,PSOL,camara
2270902-28,-1,P,Solidaried,camara
2270902-28,-1,B,Maioria,camara
2270902-28,-1,P,PV,camara
2270902-28,-1,P,PSD,camara
2270902-28,-1,P,PP,camara
2270902-28,-1,P,Avante,camara
2270902-28,-1,P,Podemos,camara
2270902-28,0,P,Rede,camara
2270902-28,-1,B,GOV.,camara
2270902-28,1,B,Minoria,camara
2270902-28,-1,P,Novo,camara
2270902-28,1,P,PT,camara
2270902-28,-1,P,PROS,camara
2270902-28,-1,P,PSC,camara
2270902-28,-1,P,DEM,camara
2270902-28,-1,P,Patriota,camara
2270902-28,1,P,PSB,camara
2207429-60,1,P,PSB,camara
2207429-60,1,P,Solidaried,camara
2207429-60,1,B,GOV.,camara
2207429-60,1,P,PSL,camara
2207429-60,1,P,PP,camara
2207429-60,1,B,Maioria,camara
2207429-60,1,P,Cidadania,camara
2207429-60,1,P,PSD,camara
2207429-60,1,P,PSC,camara
2207429-60,1,P,PL,camara
2207429-60,1,P,Patriota,camara
2207429-60,1,B,Minoria,camara
2207429-60,1,P,PV,camara
2207429-60,1,P,Avante,camara
2207429-60,1,P,Novo,camara
2207429-60,1,P,PDT,camara
2207429-60,1,P,DEM,camara
2207429-60,1,P,Rede,camara
2207429-60,1,P,PSOL,camara
2207429-60,1,P,Podemos,camara
2207429-60,1,P,PTB,camara
2207429-60,1,P,PROS,camara
2207429-60,1,P,PCdoB,camara
2207429-60,1,P,PSDB,camara
2207429-60,1,P,MDB,camara
2207429-60,1,P,PT,camara
2207429-60,0,B,Oposição,camara
2207429-60,1,P,Republican,camara
2279258-8,5,B,Minoria,camara
2279258-8,1,P,PT,camara
2279258-8,1,P,Avante,camara
2279258-8,1,P,Cidadania,camara
2279258-8,0,B,Oposição,camara
2279258-8,1,P,Podemos,camara
2279258-8,1,P,PCdoB,camara
2279258-8,1,P,PDT,camara
2279258-8,1,P,Solidaried,camara
2279258-8,1,P,PSC,camara
2279258-8,0,P,PV,camara
2279258-8,1,B,Maioria,camara
2279258-8,1,P,MDB,camara
2279258-8,1,P,PL,camara
2279258-8,1,P,Republican,camara
2279258-8,1,P,PSL,camara
2279258-8,0,B,GOV.,camara
2279258-8,1,P,DEM,camara
2279258-8,1,P,Rede,camara
2279258-8,1,P,Novo,camara
2279258-8,1,P,PSB,camara
2279258-8,1,P,PP,camara
2279258-8,1,P,PTB,camara
2279258-8,-1,P,PSOL,camara
2279258-8,1,P,Patriota,camara
2279258-8,1,P,PSD,camara
2279258-8,1,P,PSDB,camara
2279258-8,1,P,PROS,camara
2286125-7,1,P,PSB,camara
2286125-7,1,P,Republican,camara
2286125-7,1,P,PSOL,camara
2286125-7,1,P,PV,camara
2286125-7,1,P,MDB,camara
2286125-7,1,P,PP,camara
2286125-7,1,P,PL,camara
2286125-7,1,P,PCdoB,camara
2286125-7,1,P,PSD,camara
2286125-7,1,P,Rede,camara
2286125-7,0,P,Podemos,camara
2286125-7,-1,P,Novo,camara
2286125-7,1,B,Minoria,camara
2286125-7,1,P,DEM,camara
2286125-7,0,P,PTB,camara
2286125-7,1,P,PT,camara
2286125-7,1,P,PSL,camara
2286125-7,0,B,GOV.,camara
2286125-7,1,P,PSDB,camara
2286125-7,0,P,PSC,camara
2286125-7,0,P,PROS,camara
2286125-7,1,B,Maioria,camara
2286125-7,1,P,Avante,camara
2286125-7,1,B,Oposição,camara
2286125-7,1,P,PDT,camara
2286125-7,1,P,Cidadania,camara
2286125-7,0,P,Patriota,camara
2286125-7,1,P,Solidaried,camara
2211629-12,1,P,PSD,camara
2211629-12,0,P,PTB,camara
2211629-12,1,P,MDB,camara
2211629-12,0,B,GOV.,camara
2211629-12,1,P,Republican,camara
2211629-12,-1,P,PSB,camara
2211629-12,0,P,PSC,camara
2211629-12,-1,P,Rede,camara
2211629-12,-1,B,Minoria,camara
2211629-12,-1,P,Cidadania,camara
2211629-12,0,P,Solidaried,camara
2211629-12,-1,P,PSOL,camara
2211629-12,1,P,PSL,camara
2211629-12,0,P,PROS,camara
2211629-12,0,P,Podemos,camara
2211629-12,1,P,PL,camara
2211629-12,1,P,Avante,camara
2211629-12,0,P,PCdoB,camara
2211629-12,1,B,Maioria,camara
2211629-12,-1,P,Novo,camara
2211629-12,1,P,DEM,camara
2211629-12,1,P,PP,camara
2211629-12,-1,P,PV,camara
2211629-12,1,P,PSDB,camara
2211629-12,0,P,Patriota,camara
2211629-12,-1,P,PDT,camara
2211629-12,-1,B,Oposição,camara
2211629-12,-1,P,PT,camara
6320,1,NA,Governo,senado
6320,-1,NA,PDT,senado
6320,-1,NA,CIDADANIA,senado
6320,-1,NA,PODEMOS,senado
6320,1,NA,PSD,senado
6320,-1,NA,PL,senado
6320,1,NA,DEM,senado
6320,1,NA,PP,senado
6320,1,NA,MDB,senado
6320,-1,NA,REDE,senado
6320,0,NA,PROS,senado
6320,1,NA,PSL,senado
6320,-1,NA,PT,senado
6320,1,NA,PSDB,senado
6320,-1,NA,PSB,senado
6320,1,NA,REPUBLICANOS,senado
6320,1,NA,PSC,senado
6321,1,NA,Governo,senado
6321,-1,NA,PDT,senado
6321,-1,NA,CIDADANIA,senado
6321,-1,NA,PODEMOS,senado
6321,1,NA,PSD,senado
6321,1,NA,PL,senado
6321,1,NA,DEM,senado
6321,1,NA,PP,senado
6321,1,NA,MDB,senado
6321,-1,NA,REDE,senado
6321,0,NA,PROS,senado
6321,1,NA,PSL,senado
6321,-1,NA,PT,senado
6321,-1,NA,PSDB,senado
6321,-1,NA,PSB,senado
6321,1,NA,REPUBLICANOS,senado
6321,1,NA,PSC,senado
6322,-1,NA,Governo,senado
6322,1,NA,PDT,senado
6322,1,NA,CIDADANIA,senado
6322,1,NA,PODEMOS,senado
6322,-1,NA,PSD,senado
6322,1,NA,PL,senado
6322,-1,NA,DEM,senado
6322,0,NA,PP,senado
6322,0,NA,MDB,senado
6322,0,NA,REDE,senado
6322,1,NA,PROS,senado
6322,-1,NA,PSL,senado
6322,1,NA,PT,senado
6322,-1,NA,PSDB,senado
6322,1,NA,PSB,senado
6322,-1,NA,REPUBLICANOS,senado
6322,-1,NA,PSC,senado
6323,1,NA,Governo,senado
6323,1,NA,PDT,senado
6323,1,NA,CIDADANIA,senado
6323,1,NA,PODEMOS,senado
6323,1,NA,PSD,senado
6323,1,NA,PL,senado
6323,1,NA,DEM,senado
6323,1,NA,PP,senado
6323,1,NA,MDB,senado
6323,1,NA,REDE,senado
6323,1,NA,PROS,senado
6323,1,NA,PSL,senado
6323,1,NA,PT,senado
6323,1,NA,PSDB,senado
6323,1,NA,PSB,senado
6323,1,NA,REPUBLICANOS,senado
6323,-1,NA,PSC,senado
6324,0,NA,Governo,senado
6324,1,NA,PDT,senado
6324,1,NA,CIDADANIA,senado
6324,1,NA,PODEMOS,senado
6324,1,NA,PSD,senado
6324,1,NA,PL,senado
6324,1,NA,DEM,senado
6324,1,NA,PP,senado
6324,1,NA,MDB,senado
6324,1,NA,REDE,senado
6324,0,NA,PROS,senado
6324,1,NA,PSL,senado
6324,1,NA,PT,senado
6324,1,NA,PSDB,senado
6324,1,NA,PSB,senado
6324,1,NA,REPUBLICANOS,senado
6324,1,NA,PSC,senado
6325,1,NA,Governo,senado
6325,1,NA,PDT,senado
6325,1,NA,CIDADANIA,senado
6325,-1,NA,PODEMOS,senado
6325,1,NA,PSD,senado
6325,1,NA,PL,senado
6325,1,NA,DEM,senado
6325,1,NA,PP,senado
6325,1,NA,MDB,senado
6325,-1,NA,REDE,senado
6325,1,NA,PROS,senado
6325,0,NA,PATRIOTA,senado
6325,1,NA,PSL,senado
6325,-1,NA,PT,senado
6325,1,NA,PSDB,senado
6325,-1,NA,PSB,senado
6325,1,NA,REPUBLICANOS,senado
6325,1,NA,PSC,senado
6326,1,NA,Governo,senado
6326,1,NA,PDT,senado
6326,1,NA,CIDADANIA,senado
6326,1,NA,PODEMOS,senado
6326,1,NA,PSD,senado
6326,1,NA,PL,senado
6326,1,NA,DEM,senado
6326,1,NA,PP,senado
6326,1,NA,MDB,senado
6326,1,NA,REDE,senado
6326,0,NA,PROS,senado
6326,0,NA,PATRIOTA,senado
6326,1,NA,PSL,senado
6326,1,NA,PT,senado
6326,1,NA,PSDB,senado
6326,1,NA,PSB,senado
6326,1,NA,REPUBLICANOS,senado
6326,1,NA,PSC,senado
6327,1,NA,Governo,senado
6327,1,NA,PDT,senado
6327,1,NA,CIDADANIA,senado
6327,1,NA,PODEMOS,senado
6327,1,NA,PSD,senado
6327,1,NA,PL,senado
6327,1,NA,DEM,senado
6327,1,NA,PP,senado
6327,1,NA,MDB,senado
6327,1,NA,REDE,senado
6327,1,NA,PROS,senado
6327,0,NA,PATRIOTA,senado
6327,1,NA,PSL,senado
6327,1,NA,PT,senado
6327,1,NA,PSDB,senado
6327,1,NA,PSB,senado
6327,1,NA,REPUBLICANOS,senado
6327,0,NA,PSC,senado
2270789-194,2,P,MDB,camara
2270789-194,-1,P,Novo,camara
2270789-194,1,P,Podemos,camara
2270789-194,-1,P,Cidadania,camara
2270789-194,1,P,PTB,camara
2270789-194,-1,P,PSOL,camara
2270789-194,1,P,DEM,camara
2270789-194,1,B,GOV.,camara
2270789-194,-1,P,PSB,camara
2270789-194,-1,P,PDT,camara
2270789-194,-1,B,Oposição,camara
2270789-194,-1,B,Minoria,camara
2270789-194,1,P,PROS,camara
2270789-194,1,P,PSD,camara
2270789-194,1,P,PSL,camara
2270789-194,1,B,Maioria,camara
2270789-194,1,P,Solidaried,camara
2270789-194,1,P,PSC,camara
2270789-194,1,P,Republican,camara
2270789-194,-1,P,PV,camara
2270789-194,-1,P,Rede,camara
2270789-194,1,P,PSDB,camara
2270789-194,1,P,Avante,camara
2270789-194,-1,P,PT,camara
2270789-194,-1,P,PCdoB,camara
2270789-194,1,P,Patriota,camara
2270789-194,1,P,PL,camara
2270789-194,1,P,PP,camara
2270789-191,1,P,PSC,camara
2270789-191,1,P,PSD,camara
2270789-191,1,P,PL,camara
2270789-191,-1,P,PT,camara
2270789-191,1,P,PROS,camara
2270789-191,1,B,Maioria,camara
2270789-191,-1,B,Minoria,camara
2270789-191,-1,P,Cidadania,camara
2270789-191,-1,P,PDT,camara
2270789-191,-1,P,PSB,camara
2270789-191,1,P,Solidaried,camara
2270789-191,-1,P,PCdoB,camara
2270789-191,1,B,GOV.,camara
2270789-191,1,P,Podemos,camara
2270789-191,1,P,DEM,camara
2270789-191,1,P,Novo,camara
2270789-191,1,P,Republican,camara
2270789-191,1,P,Patriota,camara
2270789-191,1,P,PP,camara
2270789-191,1,P,Avante,camara
2270789-191,1,P,PSL,camara
2270789-191,1,P,PTB,camara
2270789-191,2,P,MDB,camara
2270789-191,-1,P,PSOL,camara
2270789-191,-1,B,Oposição,camara
2270789-191,1,P,PSDB,camara
2270789-191,0,P,PV,camara
2270789-191,-1,P,Rede,camara
2270789-187,-1,P,PSL,camara
2270789-187,-1,P,PSDB,camara
2270789-187,0,B,GOV.,camara
2270789-187,1,P,PCdoB,camara
2270789-187,1,B,Oposição,camara
2270789-187,-1,P,PP,camara
2270789-187,-1,P,Avante,camara
2270789-187,-1,P,PSC,camara
2270789-187,1,P,PSB,camara
2270789-187,1,P,PDT,camara
2270789-187,-1,P,PL,camara
2270789-187,-1,P,Republican,camara
2270789-187,-1,P,Novo,camara
2270789-187,-1,P,Patriota,camara
2270789-187,-1,P,Podemos,camara
2270789-187,-1,P,Cidadania,camara
2270789-187,1,P,Rede,camara
2270789-187,1,B,Minoria,camara
2270789-187,1,P,Solidaried,camara
2270789-187,1,P,MDB,camara
2270789-187,-1,P,DEM,camara
2270789-187,-1,P,PROS,camara
2270789-187,1,P,PSOL,camara
2270789-187,-1,B,Maioria,camara
2270789-187,-1,P,PTB,camara
2270789-187,-1,P,PSD,camara
2270789-187,1,P,PT,camara
2270789-187,-1,P,PV,camara
2270789-179,-1,P,PV,camara
2270789-179,1,B,Oposição,camara
2270789-179,-1,P,Patriota,camara
2270789-179,1,P,PSB,camara
2270789-179,1,P,PSOL,camara
2270789-179,-1,P,Novo,camara
2270789-179,1,B,Minoria,camara
2270789-179,-1,P,PSL,camara
2270789-179,1,P,PTB,camara
2270789-179,1,P,PCdoB,camara
2270789-179,1,P,PROS,camara
2270789-179,1,P,PSDB,camara
2270789-179,1,P,Rede,camara
2270789-179,2,P,MDB,camara
2270789-179,-1,P,PSD,camara
2270789-179,-1,B,GOV.,camara
2270789-179,1,P,DEM,camara
2270789-179,1,P,PT,camara
2270789-179,1,P,PDT,camara
2270789-179,1,P,PP,camara
2270789-179,-1,P,Podemos,camara
2270789-179,1,P,Solidaried,camara
2270789-179,1,P,PL,camara
2270789-179,-1,P,Avante,camara
2270789-179,1,P,PSC,camara
2270789-179,1,P,Cidadania,camara
2270789-179,-1,B,Maioria,camara
2270789-179,1,P,Republican,camara
2270789-176,1,P,PP,camara
2270789-176,1,P,Republican,camara
2270789-176,1,P,PSC,camara
2270789-176,0,B,Maioria,camara
2270789-176,-1,P,PDT,camara
2270789-176,-1,P,Rede,camara
2270789-176,-1,P,Cidadania,camara
2270789-176,1,P,Avante,camara
2270789-176,2,P,MDB,camara
2270789-176,0,B,GOV.,camara
2270789-176,1,P,Patriota,camara
2270789-176,1,P,PSL,camara
2270789-176,1,P,Podemos,camara
2270789-176,-1,P,PSOL,camara
2270789-176,1,P,PROS,camara
2270789-176,1,P,PL,camara
2270789-176,1,P,PSDB,camara
2270789-176,-1,B,Oposição,camara
2270789-176,-1,P,PT,camara
2270789-176,-1,B,Minoria,camara
2270789-176,-1,P,PSB,camara
2270789-176,1,P,Novo,camara
2270789-176,1,P,PSD,camara
2270789-176,0,P,PV,camara
2270789-176,1,P,Solidaried,camara
2270789-176,-1,P,PCdoB,camara
2270789-176,1,P,PTB,camara
2270789-176,1,P,DEM,camara
2270789-170,0,B,Maioria,camara
2270789-170,2,P,MDB,camara
2270789-170,1,P,PSD,camara
2270789-170,-1,B,Minoria,camara
2270789-170,0,P,Avante,camara
2270789-170,1,P,DEM,camara
2270789-170,0,P,Cidadania,camara
2270789-170,-1,P,Rede,camara
2270789-170,-1,P,PT,camara
2270789-170,5,P,Podemos,camara
2270789-170,-1,B,Oposição,camara
2270789-170,1,P,Solidaried,camara
2270789-170,0,P,PV,camara
2270789-170,1,P,Patriota,camara
2270789-170,-1,P,PCdoB,camara
2270789-170,1,P,Republican,camara
2270789-170,1,P,PL,camara
2270789-170,1,P,PTB,camara
2270789-170,-1,P,PSOL,camara
2270789-170,2,P,Novo,camara
2270789-170,1,P,PP,camara
2270789-170,1,B,GOV.,camara
2270789-170,1,P,PROS,camara
2270789-170,2,P,PDT,camara
2270789-170,-1,P,PSB,camara
2270789-170,1,P,PSC,camara
2270789-170,1,P,PSDB,camara
2270789-170,1,P,PSL,camara
2270789-169,1,P,PSD,camara
2270789-169,1,P,PL,camara
2270789-169,1,P,PSC,camara
2270789-169,1,P,PP,camara
2270789-169,-1,P,PDT,camara
2270789-169,0,P,Podemos,camara
2270789-169,0,P,Avante,camara
2270789-169,0,P,Patriota,camara
2270789-169,-1,P,Cidadania,camara
2270789-169,0,B,Maioria,camara
2270789-169,-1,P,PT,camara
2270789-169,0,B,GOV.,camara
2270789-169,1,P,PTB,camara
2270789-169,-1,P,PSOL,camara
2270789-169,-1,P,Novo,camara
2270789-169,1,P,DEM,camara
2270789-169,2,P,MDB,camara
2270789-169,-1,P,PV,camara
2270789-169,-1,B,Minoria,camara
2270789-169,1,P,Solidaried,camara
2270789-169,1,P,PROS,camara
2270789-169,-1,B,Oposição,camara
2270789-169,-1,P,Rede,camara
2270789-169,1,P,Republican,camara
2270789-169,-1,P,PSB,camara
2270789-169,-1,P,PCdoB,camara
2270789-169,1,P,PSL,camara
2270789-169,1,P,PSDB,camara
2270789-158,-1,P,PV,camara
2270789-158,-1,P,PSC,camara
2270789-158,-1,P,PSDB,camara
2270789-158,-1,P,Republican,camara
2270789-158,2,P,PSOL,camara
2270789-158,-1,P,PL,camara
2270789-158,-1,B,Maioria,camara
2270789-158,-1,P,Podemos,camara
2270789-158,-1,P,PSL,camara
2270789-158,-1,P,DEM,camara
2270789-158,2,P,PT,camara
2270789-158,-1,B,Minoria,camara
2270789-158,-1,B,Oposição,camara
2270789-158,-1,P,Solidaried,camara
2270789-158,-1,P,Novo,camara
2270789-158,-1,P,PROS,camara
2270789-158,-1,P,Cidadania,camara
2270789-158,-1,P,PSD,camara
2270789-158,2,P,PDT,camara
2270789-158,-1,P,Avante,camara
2270789-158,2,P,PSB,camara
2270789-158,-1,P,PTB,camara
2270789-158,-1,P,PCdoB,camara
2270789-158,-1,B,GOV.,camara
2270789-158,-1,P,PP,camara
2270789-158,-1,P,Patriota,camara
2270789-158,-1,P,Rede,camara
2270789-158,2,P,MDB,camara
2270789-157,-1,P,Novo,camara
2270789-157,0,P,Avante,camara
2270789-157,-1,P,PCdoB,camara
2270789-157,2,P,MDB,camara
2270789-157,1,P,PSDB,camara
2270789-157,-1,P,PV,camara
2270789-157,0,P,Patriota,camara
2270789-157,-1,P,PSB,camara
2270789-157,1,P,PTB,camara
2270789-157,1,P,PSD,camara
2270789-157,2,P,PDT,camara
2270789-157,-1,P,Rede,camara
2270789-157,-1,P,Cidadania,camara
2270789-157,1,B,GOV.,camara
2270789-157,1,P,DEM,camara
2270789-157,0,P,Podemos,camara
2270789-157,1,P,PSL,camara
2270789-157,1,P,PL,camara
2270789-157,1,P,Republican,camara
2270789-157,0,B,Maioria,camara
2270789-157,1,P,PP,camara
2270789-157,-1,B,Minoria,camara
2270789-157,-1,P,PSOL,camara
2270789-157,-1,P,PT,camara
2270789-157,-1,B,Oposição,camara
2270789-157,5,P,Solidaried,camara
2270789-157,1,P,PROS,camara
2270789-157,1,P,PSC,camara
2270789-150,1,P,PSOL,camara
2270789-150,2,P,Novo,camara
2270789-150,-1,P,Avante,camara
2270789-150,1,P,PT,camara
2270789-150,0,B,Maioria,camara
2270789-150,-1,P,PSC,camara
2270789-150,1,B,Oposição,camara
2270789-150,-1,P,PSDB,camara
2270789-150,1,B,Minoria,camara
2270789-150,-1,P,PROS,camara
2270789-150,-1,P,Republican,camara
2270789-150,1,P,PCdoB,camara
2270789-150,-1,P,Solidaried,camara
2270789-150,1,P,PDT,camara
2270789-150,1,P,Cidadania,camara
2270789-150,-1,P,PL,camara
2270789-150,1,P,Rede,camara
2270789-150,5,P,Podemos,camara
2270789-150,0,P,PV,camara
2270789-150,1,P,MDB,camara
2270789-150,-1,P,Patriota,camara
2270789-150,-1,P,PSD,camara
2270789-150,-1,P,DEM,camara
2270789-150,-1,P,PSL,camara
2270789-150,1,P,PSB,camara
2270789-150,-1,P,PTB,camara
2270789-150,-1,P,PP,camara
2270789-150,-1,B,GOV.,camara
2270789-144,5,P,Podemos,camara
2270789-144,1,P,PT,camara
2270789-144,1,P,MDB,camara
2270789-144,0,P,Patriota,camara
2270789-144,-1,P,DEM,camara
2270789-144,1,B,Minoria,camara
2270789-144,-1,P,PL,camara
2270789-144,0,P,Avante,camara
2270789-144,-1,P,PSD,camara
2270789-144,1,B,Oposição,camara
2270789-144,-1,P,PSC,camara
2270789-144,1,P,PSOL,camara
2270789-144,-1,P,Cidadania,camara
2270789-144,2,P,Novo,camara
2270789-144,1,P,PCdoB,camara
2270789-144,-1,B,GOV.,camara
2270789-144,1,P,PSB,camara
2270789-144,-1,P,Solidaried,camara
2270789-144,1,P,Rede,camara
2270789-144,-1,P,PSDB,camara
2270789-144,-1,P,PSL,camara
2270789-144,-1,P,PP,camara
2270789-144,0,P,PV,camara
2270789-144,0,P,Republican,camara
2270789-144,-1,P,PTB,camara
2270789-144,0,B,Maioria,camara
2270789-144,-1,P,PROS,camara
2270789-144,1,P,PDT,camara
2271124-123,-1,P,Novo,camara
2271124-123,-1,P,Podemos,camara
2271124-123,-1,P,MDB,camara
2271124-123,0,B,Oposição,camara
2271124-123,1,P,PSOL,camara
2271124-123,0,B,GOV.,camara
2271124-123,-1,P,Patriota,camara
2271124-123,-1,P,PL,camara
2271124-123,-1,P,PV,camara
2271124-123,-1,P,PSD,camara
2271124-123,-1,P,PROS,camara
2271124-123,1,P,PCdoB,camara
2271124-123,1,P,PSDB,camara
2271124-123,1,P,PSB,camara
2271124-123,1,B,Minoria,camara
2271124-123,-1,P,PTB,camara
2271124-123,0,P,PDT,camara
2271124-123,-1,B,Maioria,camara
2271124-123,-1,P,PSL,camara
2271124-123,-1,P,PP,camara
2271124-123,0,P,Cidadania,camara
2271124-123,5,P,DEM,camara
2271124-123,-1,P,PSC,camara
2271124-123,1,P,PT,camara
2271124-123,-1,P,Avante,camara
2271124-123,1,P,Rede,camara
2271124-123,-1,P,Republican,camara
2271124-123,0,P,Solidaried,camara
2271124-117,-1,P,PSC,camara
2271124-117,1,P,PDT,camara
2271124-117,-1,P,Solidaried,camara
2271124-117,0,P,PV,camara
2271124-117,-1,P,Patriota,camara
2271124-117,-1,B,GOV.,camara
2271124-117,-1,P,Avante,camara
2271124-117,-1,B,Maioria,camara
2271124-117,-1,P,PL,camara
2271124-117,-1,P,PROS,camara
2271124-117,1,P,Rede,camara
2271124-117,0,B,Oposição,camara
2271124-117,-1,P,PTB,camara
2271124-117,-1,P,Republican,camara
2271124-117,-1,P,PSL,camara
2271124-117,1,B,Minoria,camara
2271124-117,1,P,PT,camara
2271124-117,1,P,PSDB,camara
2271124-117,-1,P,DEM,camara
2271124-117,-1,P,MDB,camara
2271124-117,-1,P,PSD,camara
2271124-117,-1,P,Novo,camara
2271124-117,1,P,PCdoB,camara
2271124-117,1,P,PSOL,camara
2271124-117,-1,P,Podemos,camara
2271124-117,-1,P,Cidadania,camara
2271124-117,-1,P,PP,camara
2271124-117,1,P,PSB,camara
2271124-111,-1,P,PROS,camara
2271124-111,-1,P,PL,camara
2271124-111,1,P,Rede,camara
2271124-111,-1,P,Avante,camara
2271124-111,-1,B,GOV.,camara
2271124-111,1,P,PSB,camara
2271124-111,-1,P,DEM,camara
2271124-111,-1,P,Podemos,camara
2271124-111,-1,B,Maioria,camara
2271124-111,1,P,PSOL,camara
2271124-111,0,P,PV,camara
2271124-111,-1,P,Novo,camara
2271124-111,-1,P,PP,camara
2271124-111,-1,P,PSC,camara
2271124-111,-1,P,Republican,camara
2271124-111,1,P,PSDB,camara
2271124-111,-1,P,Patriota,camara
2271124-111,-1,P,Cidadania,camara
2271124-111,1,P,PDT,camara
2271124-111,-1,P,PSL,camara
2271124-111,-1,P,PTB,camara
2271124-111,-1,P,MDB,camara
2271124-111,1,P,PT,camara
2271124-111,1,P,PCdoB,camara
2271124-111,1,P,Solidaried,camara
2271124-111,0,B,Oposição,camara
2271124-111,-1,P,PSD,camara
2271124-111,1,B,Minoria,camara
2271124-108,-1,B,GOV.,camara
2271124-108,-1,P,PROS,camara
2271124-108,-1,P,PL,camara
2271124-108,1,B,Oposição,camara
2271124-108,1,P,PCdoB,camara
2271124-108,-1,P,PP,camara
2271124-108,0,P,PV,camara
2271124-108,-1,P,DEM,camara
2271124-108,-1,P,PTB,camara
2271124-108,-1,P,PSC,camara
2271124-108,1,P,PSDB,camara
2271124-108,1,P,PSB,camara
2271124-108,-1,P,PSL,camara
2271124-108,1,P,PSOL,camara
2271124-108,-1,P,Patriota,camara
2271124-108,-1,P,Novo,camara
2271124-108,1,P,PT,camara
2271124-108,-1,P,Cidadania,camara
2271124-108,1,P,PDT,camara
2271124-108,0,P,Rede,camara
2271124-108,-1,P,Avante,camara
2271124-108,-1,P,PSD,camara
2271124-108,-1,P,Republican,camara
2271124-108,-1,P,MDB,camara
2271124-108,-1,P,Solidaried,camara
2271124-108,-1,B,Maioria,camara
2271124-108,1,B,Minoria,camara
2271124-108,-1,P,Podemos,camara
2270902-97,-1,P,Cidadania,camara
2270902-97,-1,P,MDB,camara
2270902-97,-1,P,PL,camara
2270902-97,-1,P,PTB,camara
2270902-97,-1,P,Patriota,camara
2270902-97,-1,B,GOV.,camara
2270902-97,-1,P,Avante,camara
2270902-97,1,P,PT,camara
2270902-97,-1,P,Podemos,camara
2270902-97,-1,P,PROS,camara
2270902-97,-1,B,Maioria,camara
2270902-97,-1,P,PSC,camara
2270902-97,-1,P,PSL,camara
2270902-97,1,P,PCdoB,camara
2270902-97,1,P,Rede,camara
2270902-97,-1,P,Republican,camara
2270902-97,-1,P,PSDB,camara
2270902-97,1,P,PSB,camara
2270902-97,-1,P,Novo,camara
2270902-97,-1,P,Solidaried,camara
2270902-97,5,B,Oposição,camara
2270902-97,-1,P,PSD,camara
2270902-97,-1,P,DEM,camara
2270902-97,-1,P,PDT,camara
2270902-97,0,P,PV,camara
2270902-97,5,B,Minoria,camara
2270902-97,1,P,PSOL,camara
2270902-97,-1,P,PP,camara
2279750-39,1,P,PDT,camara
2279750-39,1,P,PP,camara
2279750-39,1,P,PSC,camara
2279750-39,1,B,Maioria,camara
2279750-39,0,P,Solidaried,camara
2279750-39,1,P,Patriota,camara
2279750-39,1,P,Avante,camara
2279750-39,1,B,GOV.,camara
2279750-39,1,P,Podemos,camara
2279750-39,1,P,PL,camara
2279750-39,1,P,PSDB,camara
2279750-39,1,P,Republican,camara
2279750-39,1,P,Novo,camara
2279750-39,1,P,PTB,camara
2279750-39,0,B,Minoria,camara
2279750-39,1,P,PT,camara
2279750-39,1,P,PSOL,camara
2279750-39,1,P,MDB,camara
2279750-39,1,P,PROS,camara
2279750-39,1,P,Cidadania,camara
2279750-39,0,B,Oposição,camara
2279750-39,1,P,PSD,camara
2279750-39,1,P,PSB,camara
2279750-39,1,P,PCdoB,camara
2279750-39,1,P,PV,camara
2279750-39,1,P,PSL,camara
2279750-39,1,P,DEM,camara
2279750-39,0,P,Rede,camara
2276475-67,1,P,PDT,camara
2276475-67,-1,P,DEM,camara
2276475-67,0,P,Cidadania,camara
2276475-67,1,P,Rede,camara
2276475-67,-1,P,PL,camara
2276475-67,-1,P,Avante,camara
2276475-67,-1,B,GOV.,camara
2276475-67,1,P,Novo,camara
2276475-67,1,P,PSOL,camara
2276475-67,-1,P,PSD,camara
2276475-67,-1,P,Patriota,camara
2276475-67,0,B,Minoria,camara
2276475-67,-1,P,Podemos,camara
2276475-67,-1,P,PSDB,camara
2276475-67,-1,P,PSL,camara
2276475-67,0,P,Solidaried,camara
2276475-67,-1,P,PP,camara
2276475-67,1,B,Oposição,camara
2276475-67,1,P,PCdoB,camara
2276475-67,1,P,PSB,camara
2276475-67,-1,P,PTB,camara
2276475-67,-1,B,Maioria,camara
2276475-67,-1,P,PROS,camara
2276475-67,-1,P,PSC,camara
2276475-67,0,P,MDB,camara
2276475-67,-1,P,PV,camara
2276475-67,1,P,PT,camara
2276475-67,-1,P,Republican,camara
2276475-58,0,B,Oposição,camara
2276475-58,0,B,Minoria,camara
2276475-58,1,P,Avante,camara
2276475-58,1,P,PTB,camara
2276475-58,1,P,Solidaried,camara
2276475-58,-1,P,Novo,camara
2276475-58,1,P,PSB,camara
2276475-58,1,P,PL,camara
2276475-58,1,B,Maioria,camara
2276475-58,1,P,PV,camara
2276475-58,1,P,PROS,camara
2276475-58,1,P,Cidadania,camara
2276475-58,1,P,MDB,camara
2276475-58,1,P,PP,camara
2276475-58,1,P,PSC,camara
2276475-58,1,P,Rede,camara
2276475-58,1,P,PCdoB,camara
2276475-58,1,P,PSOL,camara
2276475-58,1,P,DEM,camara
2276475-58,1,P,Podemos,camara
2276475-58,1,B,GOV.,camara
2276475-58,1,P,PDT,camara
2276475-58,1,P,PSL,camara
